topico,fecha,diario,seccion,freq
zelensky,2022-03-26,todonoticias,economia,0
putin,2022-03-26,todonoticias,economia,0
zelensky,2022-03-26,todonoticias,deportes,0
putin,2022-03-26,todonoticias,deportes,0
zelensky,2022-03-26,perfil,policiales,0
putin,2022-03-26,perfil,policiales,0
zelensky,2022-03-26,lanacion,sociedad,0
putin,2022-03-26,lanacion,sociedad,0
zelensky,2022-03-26,perfil,sociedad,0
putin,2022-03-26,perfil,sociedad,0
zelensky,2022-03-26,lanacion,lifestyle,0
putin,2022-03-26,lanacion,lifestyle,0
zelensky,2022-03-26,todonoticias,estilo,0
putin,2022-03-26,todonoticias,estilo,0
zelensky,2022-03-26,clarin,economia,0
putin,2022-03-26,clarin,economia,0
zelensky,2022-03-26,perfil,espectaculos,0
putin,2022-03-26,perfil,espectaculos,0
zelensky,2022-03-26,todonoticias,internacional,11
putin,2022-03-26,todonoticias,internacional,6
zelensky,2022-03-26,lanacion,politica,0
putin,2022-03-26,lanacion,politica,0
zelensky,2022-03-26,ambito,deportes,0
putin,2022-03-26,ambito,deportes,0
zelensky,2022-03-26,lanacion,tecnologia,0
putin,2022-03-26,lanacion,tecnologia,0
zelensky,2022-03-26,eldestape,sociedad,0
putin,2022-03-26,eldestape,sociedad,0
zelensky,2022-03-26,clarin,buena-vida,0
putin,2022-03-26,clarin,buena-vida,0
zelensky,2022-03-26,eldestape,deportes,0
putin,2022-03-26,eldestape,deportes,0
zelensky,2022-03-26,eldestape,cultura,0
putin,2022-03-26,eldestape,cultura,0
zelensky,2022-03-26,paginadoce,sociedad,0
putin,2022-03-26,paginadoce,sociedad,0
zelensky,2022-03-26,ambito,politica,0
putin,2022-03-26,ambito,politica,1
zelensky,2022-03-26,ambito,internacional,2
putin,2022-03-26,ambito,internacional,0
zelensky,2022-03-26,clarin,politica,0
putin,2022-03-26,clarin,politica,0
zelensky,2022-03-26,infobae,salud,0
putin,2022-03-26,infobae,salud,0
zelensky,2022-03-26,paginadoce,internacional,2
putin,2022-03-26,paginadoce,internacional,9
zelensky,2022-03-26,ambito,economia,0
putin,2022-03-26,ambito,economia,0
zelensky,2022-03-26,paginadoce,cultura,0
putin,2022-03-26,paginadoce,cultura,0
zelensky,2022-03-26,paginadoce,radar,0
putin,2022-03-26,paginadoce,radar,0
zelensky,2022-03-26,clarin,tecnologia,0
putin,2022-03-26,clarin,tecnologia,0
zelensky,2022-03-26,infobae,tendencias,0
putin,2022-03-26,infobae,tendencias,0
zelensky,2022-03-26,paginadoce,deportes,0
putin,2022-03-26,paginadoce,deportes,0
zelensky,2022-03-26,lanacion,opinion,0
putin,2022-03-26,lanacion,opinion,2
zelensky,2022-03-26,lanacion,ciencia,0
putin,2022-03-26,lanacion,ciencia,0
zelensky,2022-03-26,lanacion,seguridad,0
putin,2022-03-26,lanacion,seguridad,0
zelensky,2022-03-26,todonoticias,autos,0
putin,2022-03-26,todonoticias,autos,0
zelensky,2022-03-26,clarin,cultura,0
putin,2022-03-26,clarin,cultura,0
zelensky,2022-03-26,clarin,opinion,0
putin,2022-03-26,clarin,opinion,5
zelensky,2022-03-26,clarin,cartas-al-pais,0
putin,2022-03-26,clarin,cartas-al-pais,1
zelensky,2022-02-23,perfil,economia,0
putin,2022-02-23,perfil,economia,5
zelensky,2022-02-23,ambito,politica,0
putin,2022-02-23,ambito,politica,0
zelensky,2022-02-23,ambito,economia,0
putin,2022-02-23,ambito,economia,0
zelensky,2022-02-23,ambito,sociedad,0
putin,2022-02-23,ambito,sociedad,1
zelensky,2022-02-23,ambito,internacional,3
putin,2022-02-23,ambito,internacional,14
zelensky,2022-02-23,ambito,deportes,0
putin,2022-02-23,ambito,deportes,0
zelensky,2022-02-23,ambito,espectaculos,0
putin,2022-02-23,ambito,espectaculos,0
zelensky,2022-02-23,ambito,finanzas,0
putin,2022-02-23,ambito,finanzas,1
zelensky,2022-02-23,ambito,negocios,0
putin,2022-02-23,ambito,negocios,0
zelensky,2022-02-23,ambito,nacional,0
putin,2022-02-23,ambito,nacional,0
zelensky,2022-02-23,paginadoce,rosario12,0
putin,2022-02-23,paginadoce,rosario12,0
zelensky,2022-02-23,infobae,opinion,0
putin,2022-02-23,infobae,opinion,2
zelensky,2022-02-23,infobae,internacional,108
putin,2022-02-23,infobae,internacional,504
zelensky,2022-02-23,todonoticias,economia,0
putin,2022-02-23,todonoticias,economia,0
zelensky,2022-02-23,paginadoce,sociedad,0
putin,2022-02-23,paginadoce,sociedad,0
zelensky,2022-02-23,paginadoce,espectaculos,0
putin,2022-02-23,paginadoce,espectaculos,0
zelensky,2022-02-23,todonoticias,sociedad,0
putin,2022-02-23,todonoticias,sociedad,0
zelensky,2022-02-23,eldestape,economia,0
putin,2022-02-23,eldestape,economia,0
zelensky,2022-02-23,eldestape,sociedad,0
putin,2022-02-23,eldestape,sociedad,0
zelensky,2022-02-23,infobae,politica,0
putin,2022-02-23,infobae,politica,14
zelensky,2022-02-23,clarin,deportes,0
putin,2022-02-23,clarin,deportes,0
zelensky,2022-02-23,paginadoce,politica,0
putin,2022-02-23,paginadoce,politica,0
zelensky,2022-02-23,perfil,politica,0
putin,2022-02-23,perfil,politica,0
zelensky,2022-02-23,clarin,politica,0
putin,2022-02-23,clarin,politica,0
zelensky,2022-02-23,perfil,internacional,3
putin,2022-02-23,perfil,internacional,14
zelensky,2022-02-23,infobae,cultura,0
putin,2022-02-23,infobae,cultura,0
zelensky,2022-02-23,infobae,sociedad,0
putin,2022-02-23,infobae,sociedad,0
zelensky,2022-02-23,perfil,deportes,0
putin,2022-02-23,perfil,deportes,0
zelensky,2022-02-23,infobae,espectaculos,0
putin,2022-02-23,infobae,espectaculos,0
zelensky,2022-02-23,lanacion,sociedad,0
putin,2022-02-23,lanacion,sociedad,0
zelensky,2022-02-23,eldestape,deportes,0
putin,2022-02-23,eldestape,deportes,0
zelensky,2022-02-23,lanacion,economia,0
putin,2022-02-23,lanacion,economia,0
zelensky,2022-02-23,lanacion,internacional,34
putin,2022-02-23,lanacion,internacional,17
zelensky,2022-02-23,infobae,salud,0
putin,2022-02-23,infobae,salud,0
zelensky,2022-02-23,infobae,economia,0
putin,2022-02-23,infobae,economia,0
zelensky,2022-02-23,clarin,sociedad,0
putin,2022-02-23,clarin,sociedad,0
zelensky,2022-02-23,infobae,deportes,0
putin,2022-02-23,infobae,deportes,0
zelensky,2022-02-23,perfil,tecnologia,0
putin,2022-02-23,perfil,tecnologia,0
zelensky,2022-02-23,lanacion,espectaculos,0
putin,2022-02-23,lanacion,espectaculos,0
zelensky,2022-02-23,lanacion,politica,0
putin,2022-02-23,lanacion,politica,0
zelensky,2022-02-23,todonoticias,politica,1
putin,2022-02-23,todonoticias,politica,2
zelensky,2022-02-23,lanacion,deportes,0
putin,2022-02-23,lanacion,deportes,0
zelensky,2022-02-23,todonoticias,espectaculos,0
putin,2022-02-23,todonoticias,espectaculos,0
zelensky,2022-02-23,perfil,policiales,0
putin,2022-02-23,perfil,policiales,0
zelensky,2022-02-23,lanacion,propiedades,0
putin,2022-02-23,lanacion,propiedades,0
zelensky,2022-02-23,lanacion,lifestyle,0
putin,2022-02-23,lanacion,lifestyle,0
zelensky,2022-02-23,todonoticias,internacional,15
putin,2022-02-23,todonoticias,internacional,8
zelensky,2022-02-23,todonoticias,opinion,0
putin,2022-02-23,todonoticias,opinion,0
zelensky,2022-02-23,lanacion,seguridad,0
putin,2022-02-23,lanacion,seguridad,0
zelensky,2022-02-23,todonoticias,musica,0
putin,2022-02-23,todonoticias,musica,0
zelensky,2022-02-23,todonoticias,deportes,0
putin,2022-02-23,todonoticias,deportes,0
zelensky,2022-02-23,eldestape,internacional,25
putin,2022-02-23,eldestape,internacional,15
zelensky,2022-02-23,clarin,economia,0
putin,2022-02-23,clarin,economia,0
zelensky,2022-02-23,todonoticias,salud,0
putin,2022-02-23,todonoticias,salud,0
zelensky,2022-02-23,clarin,rural,0
putin,2022-02-23,clarin,rural,0
zelensky,2022-02-23,todonoticias,tecno,0
putin,2022-02-23,todonoticias,tecno,0
zelensky,2022-02-23,clarin,internacional,6
putin,2022-02-23,clarin,internacional,36
zelensky,2022-02-23,clarin,espectaculos,0
putin,2022-02-23,clarin,espectaculos,0
zelensky,2022-02-23,todonoticias,policiales,0
putin,2022-02-23,todonoticias,policiales,0
zelensky,2022-02-23,lanacion,tecnologia,0
putin,2022-02-23,lanacion,tecnologia,0
zelensky,2022-02-23,paginadoce,internacional,2
putin,2022-02-23,paginadoce,internacional,11
zelensky,2022-02-23,lanacion,buenos-aires,0
putin,2022-02-23,lanacion,buenos-aires,0
zelensky,2022-02-23,clarin,ciudades,0
putin,2022-02-23,clarin,ciudades,0
zelensky,2022-02-23,clarin,viva,0
putin,2022-02-23,clarin,viva,0
zelensky,2022-02-23,diariodeleuco,todo,0
putin,2022-02-23,diariodeleuco,todo,2
zelensky,2022-02-23,paginadoce,soy,0
putin,2022-02-23,paginadoce,soy,0
zelensky,2022-02-23,clarin,policiales,0
putin,2022-02-23,clarin,policiales,0
zelensky,2022-02-23,clarin,autos,0
putin,2022-02-23,clarin,autos,0
zelensky,2022-02-23,perfil,opinion,0
putin,2022-02-23,perfil,opinion,0
zelensky,2022-02-23,eldestape,espectaculos,0
putin,2022-02-23,eldestape,espectaculos,0
zelensky,2022-02-23,ambito,opinion,0
putin,2022-02-23,ambito,opinion,0
zelensky,2022-02-23,eldestape,politica,0
putin,2022-02-23,eldestape,politica,0
zelensky,2022-02-23,paginadoce,economia,0
putin,2022-02-23,paginadoce,economia,0
zelensky,2022-02-23,eldestape,cultura,0
putin,2022-02-23,eldestape,cultura,0
zelensky,2022-02-23,lanacion,cultura,0
putin,2022-02-23,lanacion,cultura,0
zelensky,2022-02-23,paginadoce,deportes,0
putin,2022-02-23,paginadoce,deportes,0
zelensky,2022-02-23,perfil,espectaculos,0
putin,2022-02-23,perfil,espectaculos,0
zelensky,2022-02-23,todonoticias,autos,0
putin,2022-02-23,todonoticias,autos,0
zelensky,2022-02-23,perfil,sociedad,0
putin,2022-02-23,perfil,sociedad,0
zelensky,2022-02-23,perfil,salud,0
putin,2022-02-23,perfil,salud,0
zelensky,2022-02-23,clarin,tecnologia,0
putin,2022-02-23,clarin,tecnologia,0
zelensky,2022-02-23,todonoticias,estilo,0
putin,2022-02-23,todonoticias,estilo,0
zelensky,2022-02-23,ambito,novedades-fiscales,0
putin,2022-02-23,ambito,novedades-fiscales,0
zelensky,2022-02-23,perfil,ciencia,0
putin,2022-02-23,perfil,ciencia,0
zelensky,2022-02-23,paginadoce,no,0
putin,2022-02-23,paginadoce,no,0
zelensky,2022-02-23,clarin,cultura,0
putin,2022-02-23,clarin,cultura,0
zelensky,2022-02-23,paginadoce,cultura,0
putin,2022-02-23,paginadoce,cultura,0
zelensky,2022-02-23,clarin,opinion,0
putin,2022-02-23,clarin,opinion,4
zelensky,2022-02-23,infobae,tendencias,0
putin,2022-02-23,infobae,tendencias,0
zelensky,2022-02-23,lanacion,comunidad,0
putin,2022-02-23,lanacion,comunidad,0
zelensky,2022-02-23,casarosada,alberto,0
putin,2022-02-23,casarosada,alberto,0
zelensky,2022-02-23,ambito,lifestyle,0
putin,2022-02-23,ambito,lifestyle,0
zelensky,2022-02-23,lanacion,opinion,0
putin,2022-02-23,lanacion,opinion,0
zelensky,2022-02-19,ambito,economia,0
putin,2022-02-19,ambito,economia,0
zelensky,2022-02-19,ambito,sociedad,0
putin,2022-02-19,ambito,sociedad,0
zelensky,2022-02-19,ambito,internacional,0
putin,2022-02-19,ambito,internacional,2
zelensky,2022-02-19,ambito,espectaculos,0
putin,2022-02-19,ambito,espectaculos,0
zelensky,2022-02-19,ambito,finanzas,0
putin,2022-02-19,ambito,finanzas,0
zelensky,2022-02-19,ambito,negocios,0
putin,2022-02-19,ambito,negocios,0
zelensky,2022-02-19,ambito,lifestyle,0
putin,2022-02-19,ambito,lifestyle,0
zelensky,2022-02-19,ambito,opinion,0
putin,2022-02-19,ambito,opinion,0
zelensky,2022-02-19,lanacion,turismo,0
putin,2022-02-19,lanacion,turismo,0
zelensky,2022-02-19,paginadoce,rosario12,0
putin,2022-02-19,paginadoce,rosario12,0
zelensky,2022-02-19,infobae,internacional,85
putin,2022-02-19,infobae,internacional,145
zelensky,2022-02-19,infobae,inhouse,0
putin,2022-02-19,infobae,inhouse,0
zelensky,2022-02-19,infobae,economia,0
putin,2022-02-19,infobae,economia,4
zelensky,2022-02-19,todonoticias,sociedad,0
putin,2022-02-19,todonoticias,sociedad,0
zelensky,2022-02-19,eldestape,sociedad,0
putin,2022-02-19,eldestape,sociedad,0
zelensky,2022-02-19,eldestape,economia,0
putin,2022-02-19,eldestape,economia,0
zelensky,2022-02-19,eldestape,politica,0
putin,2022-02-19,eldestape,politica,0
zelensky,2022-02-19,eldestape,deportes,0
putin,2022-02-19,eldestape,deportes,0
zelensky,2022-02-19,perfil,deportes,0
putin,2022-02-19,perfil,deportes,0
zelensky,2022-02-19,infobae,sociedad,0
putin,2022-02-19,infobae,sociedad,0
zelensky,2022-02-19,infobae,espectaculos,0
putin,2022-02-19,infobae,espectaculos,0
zelensky,2022-02-19,lanacion,internacional,2
putin,2022-02-19,lanacion,internacional,8
zelensky,2022-02-19,infobae,opinion,0
putin,2022-02-19,infobae,opinion,0
zelensky,2022-02-19,infobae,cultura,0
putin,2022-02-19,infobae,cultura,0
zelensky,2022-02-19,clarin,politica,0
putin,2022-02-19,clarin,politica,1
zelensky,2022-02-19,clarin,rural,0
putin,2022-02-19,clarin,rural,0
zelensky,2022-02-19,infobae,politica,0
putin,2022-02-19,infobae,politica,0
zelensky,2022-02-19,clarin,economia,0
putin,2022-02-19,clarin,economia,0
zelensky,2022-02-19,perfil,sociedad,0
putin,2022-02-19,perfil,sociedad,0
zelensky,2022-02-19,infobae,salud,0
putin,2022-02-19,infobae,salud,0
zelensky,2022-02-19,infobae,tendencias,0
putin,2022-02-19,infobae,tendencias,0
zelensky,2022-02-19,infobae,deportes,0
putin,2022-02-19,infobae,deportes,0
zelensky,2022-02-19,paginadoce,politica,0
putin,2022-02-19,paginadoce,politica,0
zelensky,2022-02-19,perfil,cultura,0
putin,2022-02-19,perfil,cultura,0
zelensky,2022-02-19,perfil,opinion,1
putin,2022-02-19,perfil,opinion,3
zelensky,2022-02-19,paginadoce,economia,0
putin,2022-02-19,paginadoce,economia,0
zelensky,2022-02-19,lanacion,espectaculos,0
putin,2022-02-19,lanacion,espectaculos,0
zelensky,2022-02-19,clarin,policiales,0
putin,2022-02-19,clarin,policiales,0
zelensky,2022-02-19,perfil,economia,0
putin,2022-02-19,perfil,economia,0
zelensky,2022-02-19,perfil,internacional,0
putin,2022-02-19,perfil,internacional,6
zelensky,2022-02-19,lanacion,buenos-aires,0
putin,2022-02-19,lanacion,buenos-aires,0
zelensky,2022-02-19,lanacion,sociedad,0
putin,2022-02-19,lanacion,sociedad,0
zelensky,2022-02-19,clarin,internacional,5
putin,2022-02-19,clarin,internacional,18
zelensky,2022-02-19,todonoticias,policiales,0
putin,2022-02-19,todonoticias,policiales,0
zelensky,2022-02-19,lanacion,deportes,0
putin,2022-02-19,lanacion,deportes,0
zelensky,2022-02-19,clarin,sociedad,0
putin,2022-02-19,clarin,sociedad,0
zelensky,2022-02-19,todonoticias,salud,0
putin,2022-02-19,todonoticias,salud,0
zelensky,2022-02-19,todonoticias,opinion,0
putin,2022-02-19,todonoticias,opinion,0
zelensky,2022-02-19,todonoticias,espectaculos,0
putin,2022-02-19,todonoticias,espectaculos,0
zelensky,2022-02-19,todonoticias,internacional,1
putin,2022-02-19,todonoticias,internacional,7
zelensky,2022-02-19,perfil,politica,0
putin,2022-02-19,perfil,politica,0
zelensky,2022-02-19,todonoticias,economia,0
putin,2022-02-19,todonoticias,economia,0
zelensky,2022-02-19,perfil,policiales,0
putin,2022-02-19,perfil,policiales,0
zelensky,2022-02-19,todonoticias,deportes,0
putin,2022-02-19,todonoticias,deportes,0
zelensky,2022-02-19,todonoticias,musica,0
putin,2022-02-19,todonoticias,musica,0
zelensky,2022-02-19,lanacion,politica,0
putin,2022-02-19,lanacion,politica,0
zelensky,2022-02-19,perfil,espectaculos,0
putin,2022-02-19,perfil,espectaculos,0
zelensky,2022-02-19,lanacion,lifestyle,0
putin,2022-02-19,lanacion,lifestyle,0
zelensky,2022-02-19,todonoticias,estilo,0
putin,2022-02-19,todonoticias,estilo,0
zelensky,2022-02-19,lanacion,cultura,0
putin,2022-02-19,lanacion,cultura,0
zelensky,2022-02-19,lanacion,seguridad,0
putin,2022-02-19,lanacion,seguridad,0
zelensky,2022-02-19,ambito,deportes,0
putin,2022-02-19,ambito,deportes,0
zelensky,2022-02-19,eldestape,internacional,5
putin,2022-02-19,eldestape,internacional,17
zelensky,2022-02-19,clarin,deportes,0
putin,2022-02-19,clarin,deportes,0
zelensky,2022-02-19,eldestape,espectaculos,0
putin,2022-02-19,eldestape,espectaculos,0
zelensky,2022-02-19,lanacion,economia,0
putin,2022-02-19,lanacion,economia,0
zelensky,2022-02-19,todonoticias,tecno,0
putin,2022-02-19,todonoticias,tecno,0
zelensky,2022-02-19,lanacion,autos,0
putin,2022-02-19,lanacion,autos,0
zelensky,2022-02-19,paginadoce,sociedad,0
putin,2022-02-19,paginadoce,sociedad,0
zelensky,2022-02-19,ambito,politica,0
putin,2022-02-19,ambito,politica,0
zelensky,2022-02-19,todonoticias,politica,0
putin,2022-02-19,todonoticias,politica,0
zelensky,2022-02-19,clarin,tecnologia,0
putin,2022-02-19,clarin,tecnologia,0
zelensky,2022-02-19,paginadoce,internacional,4
putin,2022-02-19,paginadoce,internacional,11
zelensky,2022-02-19,todonoticias,autos,0
putin,2022-02-19,todonoticias,autos,0
zelensky,2022-02-19,clarin,autos,0
putin,2022-02-19,clarin,autos,0
zelensky,2022-02-19,eldestape,cultura,0
putin,2022-02-19,eldestape,cultura,0
zelensky,2022-02-19,paginadoce,espectaculos,0
putin,2022-02-19,paginadoce,espectaculos,0
zelensky,2022-02-19,paginadoce,deportes,0
putin,2022-02-19,paginadoce,deportes,0
zelensky,2022-02-19,diariodeleuco,todo,0
putin,2022-02-19,diariodeleuco,todo,0
zelensky,2022-02-19,clarin,espectaculos,0
putin,2022-02-19,clarin,espectaculos,0
zelensky,2022-02-19,lanacion,opinion,0
putin,2022-02-19,lanacion,opinion,2
zelensky,2022-02-19,perfil,ciencia,0
putin,2022-02-19,perfil,ciencia,0
zelensky,2022-02-19,clarin,opinion,0
putin,2022-02-19,clarin,opinion,11
zelensky,2022-02-19,lanacion,propiedades,0
putin,2022-02-19,lanacion,propiedades,0
zelensky,2022-02-19,paginadoce,radar,0
putin,2022-02-19,paginadoce,radar,0
zelensky,2022-02-19,clarin,cartas-al-pais,0
putin,2022-02-19,clarin,cartas-al-pais,0
zelensky,2022-03-13,ambito,finanzas,0
putin,2022-03-13,ambito,finanzas,0
zelensky,2022-03-13,ambito,negocios,0
putin,2022-03-13,ambito,negocios,0
zelensky,2022-03-13,ambito,opinion,0
putin,2022-03-13,ambito,opinion,0
zelensky,2022-03-13,paginadoce,rosario12,0
putin,2022-03-13,paginadoce,rosario12,0
zelensky,2022-03-13,perfil,deportes,0
putin,2022-03-13,perfil,deportes,0
zelensky,2022-03-13,paginadoce,sociedad,0
putin,2022-03-13,paginadoce,sociedad,0
zelensky,2022-03-13,paginadoce,radar,0
putin,2022-03-13,paginadoce,radar,0
zelensky,2022-03-13,todonoticias,sociedad,0
putin,2022-03-13,todonoticias,sociedad,1
zelensky,2022-03-13,eldestape,cultura,0
putin,2022-03-13,eldestape,cultura,0
zelensky,2022-03-13,eldestape,economia,0
putin,2022-03-13,eldestape,economia,0
zelensky,2022-03-13,eldestape,politica,0
putin,2022-03-13,eldestape,politica,0
zelensky,2022-03-13,clarin,opinion,1
putin,2022-03-13,clarin,opinion,14
zelensky,2022-03-13,paginadoce,economia,0
putin,2022-03-13,paginadoce,economia,0
zelensky,2022-03-13,infobae,internacional,77
putin,2022-03-13,infobae,internacional,37
zelensky,2022-03-13,infobae,opinion,0
putin,2022-03-13,infobae,opinion,0
zelensky,2022-03-13,paginadoce,politica,0
putin,2022-03-13,paginadoce,politica,0
zelensky,2022-03-13,paginadoce,espectaculos,0
putin,2022-03-13,paginadoce,espectaculos,0
zelensky,2022-03-13,infobae,economia,0
putin,2022-03-13,infobae,economia,13
zelensky,2022-03-13,infobae,espectaculos,0
putin,2022-03-13,infobae,espectaculos,0
zelensky,2022-03-13,paginadoce,deportes,0
putin,2022-03-13,paginadoce,deportes,0
zelensky,2022-03-13,perfil,politica,0
putin,2022-03-13,perfil,politica,0
zelensky,2022-03-13,infobae,politica,0
putin,2022-03-13,infobae,politica,32
zelensky,2022-03-13,infobae,cultura,0
putin,2022-03-13,infobae,cultura,1
zelensky,2022-03-13,paginadoce,radar libros,0
putin,2022-03-13,paginadoce,radar libros,0
zelensky,2022-03-13,lanacion,politica,0
putin,2022-03-13,lanacion,politica,11
zelensky,2022-03-13,clarin,politica,0
putin,2022-03-13,clarin,politica,0
zelensky,2022-03-13,infobae,sociedad,0
putin,2022-03-13,infobae,sociedad,5
zelensky,2022-03-13,perfil,espectaculos,0
putin,2022-03-13,perfil,espectaculos,0
zelensky,2022-03-13,infobae,tendencias,0
putin,2022-03-13,infobae,tendencias,0
zelensky,2022-03-13,lanacion,internacional,0
putin,2022-03-13,lanacion,internacional,2
zelensky,2022-03-13,eldestape,deportes,0
putin,2022-03-13,eldestape,deportes,0
zelensky,2022-03-13,perfil,internacional,8
putin,2022-03-13,perfil,internacional,5
zelensky,2022-03-13,perfil,opinion,1
putin,2022-03-13,perfil,opinion,0
zelensky,2022-03-13,lanacion,espectaculos,0
putin,2022-03-13,lanacion,espectaculos,0
zelensky,2022-03-13,perfil,cultura,0
putin,2022-03-13,perfil,cultura,1
zelensky,2022-03-13,perfil,economia,0
putin,2022-03-13,perfil,economia,0
zelensky,2022-03-13,perfil,sociedad,0
putin,2022-03-13,perfil,sociedad,1
zelensky,2022-03-13,infobae,deportes,0
putin,2022-03-13,infobae,deportes,0
zelensky,2022-03-13,lanacion,economia,0
putin,2022-03-13,lanacion,economia,0
zelensky,2022-03-13,perfil,policiales,0
putin,2022-03-13,perfil,policiales,0
zelensky,2022-03-13,clarin,internacional,10
putin,2022-03-13,clarin,internacional,26
