topico,fecha,diario,seccion,freq
odio,2022-09-27,ambito,espectaculos,0
copitos,2022-09-27,ambito,finanzas,0
odio,2022-09-27,ambito,finanzas,0
copitos,2022-09-27,paginadoce,espectaculos,0
odio,2022-09-27,paginadoce,espectaculos,0
copitos,2022-09-27,paginadoce,plastica,0
odio,2022-09-27,paginadoce,plastica,0
copitos,2022-09-27,paginadoce,la ventana,0
odio,2022-09-27,paginadoce,la ventana,6
copitos,2022-09-27,infobae,cultura,0
odio,2022-09-27,infobae,cultura,0
copitos,2022-09-27,clarin,politica,5
odio,2022-09-27,clarin,politica,1
copitos,2022-09-27,infobae,sociedad,0
odio,2022-09-27,infobae,sociedad,0
copitos,2022-09-27,infobae,economia,0
odio,2022-09-27,infobae,economia,0
copitos,2022-09-27,infobae,deportes,0
odio,2022-09-27,infobae,deportes,0
copitos,2022-09-27,infobae,salud,0
odio,2022-09-27,infobae,salud,0
copitos,2022-09-27,clarin,opinion,0
odio,2022-09-27,clarin,opinion,0
copitos,2022-09-27,infobae,tendencias,0
odio,2022-09-27,infobae,tendencias,0
copitos,2022-09-27,infobae,opinion,0
odio,2022-09-27,infobae,opinion,0
copitos,2022-09-27,clarin,deportes,0
odio,2022-09-27,clarin,deportes,0
copitos,2022-09-27,eldestape,deportes,0
odio,2022-09-27,eldestape,deportes,0
copitos,2022-09-27,clarin,internacional,0
odio,2022-09-27,clarin,internacional,0
copitos,2022-09-27,clarin,economia,0
odio,2022-09-27,clarin,economia,0
copitos,2022-09-27,todonoticias,espectaculos,0
odio,2022-09-27,todonoticias,espectaculos,0
copitos,2022-09-27,clarin,sociedad,0
odio,2022-09-27,clarin,sociedad,0
copitos,2022-09-27,clarin,cartas-al-pais,0
odio,2022-09-27,clarin,cartas-al-pais,0
copitos,2022-09-27,todonoticias,tecno,0
odio,2022-09-27,todonoticias,tecno,0
copitos,2022-09-27,todonoticias,politica,0
odio,2022-09-27,todonoticias,politica,0
copitos,2022-09-27,todonoticias,sociedad,0
odio,2022-09-27,todonoticias,sociedad,0
copitos,2022-09-27,todonoticias,policiales,0
odio,2022-09-27,todonoticias,policiales,0
copitos,2022-09-27,todonoticias,deportes,0
odio,2022-09-27,todonoticias,deportes,0
copitos,2022-09-27,clarin,viajes,0
odio,2022-09-27,clarin,viajes,0
copitos,2022-09-27,eldestape,internacional,0
odio,2022-09-27,eldestape,internacional,0
copitos,2022-09-27,diariodeleuco,todo,0
odio,2022-09-27,diariodeleuco,todo,0
copitos,2022-09-27,clarin,espectaculos,0
odio,2022-09-27,clarin,espectaculos,0
copitos,2022-09-27,todonoticias,estilo,0
odio,2022-09-27,todonoticias,estilo,0
copitos,2022-09-27,paginadoce,economia,0
odio,2022-09-27,paginadoce,economia,0
copitos,2022-09-27,paginadoce,internacional,0
odio,2022-09-27,paginadoce,internacional,0
copitos,2022-09-27,todonoticias,musica,0
odio,2022-09-27,todonoticias,musica,0
copitos,2022-09-27,clarin,ciudades,0
odio,2022-09-27,clarin,ciudades,0
copitos,2022-09-27,perfil,cultura,0
odio,2022-09-27,perfil,cultura,0
copitos,2022-09-27,eldestape,espectaculos,0
odio,2022-09-27,eldestape,espectaculos,0
copitos,2022-09-27,clarin,autos,0
odio,2022-09-27,clarin,autos,0
copitos,2022-09-27,todonoticias,internacional,0
odio,2022-09-27,todonoticias,internacional,0
copitos,2022-09-27,paginadoce,no,0
odio,2022-09-27,paginadoce,no,0
copitos,2022-09-27,clarin,rural,0
odio,2022-09-27,clarin,rural,0
copitos,2022-09-27,todonoticias,autos,0
odio,2022-09-27,todonoticias,autos,0
copitos,2022-09-27,eldestape,cultura,0
odio,2022-09-27,eldestape,cultura,0
copitos,2022-09-27,todonoticias,salud,0
odio,2022-09-27,todonoticias,salud,0
copitos,2022-09-27,clarin,policiales,0
odio,2022-09-27,clarin,policiales,0
copitos,2022-09-27,clarin,cultura,0
odio,2022-09-27,clarin,cultura,0
copitos,2022-09-27,todonoticias,opinion,0
odio,2022-09-27,todonoticias,opinion,0
copitos,2022-09-27,perfil,opinion,0
odio,2022-09-27,perfil,opinion,0
copitos,2022-09-27,ambito,lifestyle,0
odio,2022-09-27,ambito,lifestyle,0
copitos,2022-09-27,ambito,opinion,0
odio,2022-09-27,ambito,opinion,0
copitos,2022-09-27,perfil,tecnologia,0
odio,2022-09-27,perfil,tecnologia,0
copitos,2022-09-27,paginadoce,deportes,0
odio,2022-09-27,paginadoce,deportes,0
copitos,2022-09-27,ambito,negocios,0
odio,2022-09-27,ambito,negocios,0
copitos,2022-09-27,clarin,tecnologia,0
odio,2022-09-27,clarin,tecnologia,0
copitos,2022-09-27,lanacion,economia,0
odio,2022-09-27,lanacion,economia,0
copitos,2022-09-27,lanacion,seguridad,0
odio,2022-09-27,lanacion,seguridad,0
copitos,2022-09-27,lanacion,espectaculos,0
odio,2022-09-27,lanacion,espectaculos,0
copitos,2022-09-27,lanacion,politica,0
odio,2022-09-27,lanacion,politica,0
copitos,2022-09-27,lanacion,sociedad,0
odio,2022-09-27,lanacion,sociedad,0
copitos,2022-09-27,lanacion,deportes,0
odio,2022-09-27,lanacion,deportes,0
copitos,2022-09-27,lanacion,internacional,0
odio,2022-09-27,lanacion,internacional,0
copitos,2022-09-27,lanacion,tecnologia,0
odio,2022-09-27,lanacion,tecnologia,0
copitos,2022-09-27,perfil,ciencia,0
odio,2022-09-27,perfil,ciencia,0
copitos,2022-09-27,paginadoce,cultura,0
odio,2022-09-27,paginadoce,cultura,0
copitos,2022-09-27,paginadoce,universidad,0
odio,2022-09-27,paginadoce,universidad,0
copitos,2022-09-27,diariodeleuco,editorial,0
odio,2022-09-27,diariodeleuco,editorial,0
copitos,2022-09-20,perfil,policiales,0
odio,2022-09-20,perfil,policiales,0
copitos,2022-09-20,perfil,economia,0
odio,2022-09-20,perfil,economia,0
copitos,2022-09-20,perfil,espectaculos,0
odio,2022-09-20,perfil,espectaculos,0
copitos,2022-09-20,perfil,sociedad,0
odio,2022-09-20,perfil,sociedad,0
copitos,2022-09-20,perfil,deportes,0
odio,2022-09-20,perfil,deportes,0
copitos,2022-09-20,perfil,politica,8
odio,2022-09-20,perfil,politica,4
copitos,2022-09-20,lanacion,politica,2
odio,2022-09-20,lanacion,politica,2
copitos,2022-09-20,ambito,sociedad,0
odio,2022-09-20,ambito,sociedad,0
copitos,2022-09-20,ambito,internacional,0
odio,2022-09-20,ambito,internacional,0
copitos,2022-09-20,ambito,novedades-fiscales,0
odio,2022-09-20,ambito,novedades-fiscales,0
copitos,2022-09-20,ambito,nacional,0
odio,2022-09-20,ambito,nacional,0
copitos,2022-09-20,paginadoce,sociedad,0
odio,2022-09-20,paginadoce,sociedad,0
copitos,2022-09-20,paginadoce,rosario12,0
odio,2022-09-20,paginadoce,rosario12,0
copitos,2022-09-20,clarin,politica,2
odio,2022-09-20,clarin,politica,13
copitos,2022-09-20,clarin,deportes,0
odio,2022-09-20,clarin,deportes,0
copitos,2022-09-20,infobae,internacional,0
odio,2022-09-20,infobae,internacional,4
copitos,2022-09-20,infobae,espectaculos,0
odio,2022-09-20,infobae,espectaculos,0
copitos,2022-09-20,infobae,tendencias,0
odio,2022-09-20,infobae,tendencias,0
copitos,2022-09-20,infobae,inhouse,0
odio,2022-09-20,infobae,inhouse,0
copitos,2022-09-20,ambito,politica,0
odio,2022-09-20,ambito,politica,3
copitos,2022-09-20,ambito,economia,0
odio,2022-09-20,ambito,economia,0
copitos,2022-09-20,ambito,deportes,0
odio,2022-09-20,ambito,deportes,0
copitos,2022-09-20,ambito,finanzas,0
odio,2022-09-20,ambito,finanzas,0
copitos,2022-09-20,todonoticias,economia,0
odio,2022-09-20,todonoticias,economia,0
copitos,2022-09-20,paginadoce,espectaculos,0
odio,2022-09-20,paginadoce,espectaculos,0
copitos,2022-09-20,paginadoce,plastica,0
odio,2022-09-20,paginadoce,plastica,0
copitos,2022-09-20,ambito,espectaculos,0
odio,2022-09-20,ambito,espectaculos,0
copitos,2022-09-20,paginadoce,la ventana,0
odio,2022-09-20,paginadoce,la ventana,6
copitos,2022-09-20,clarin,internacional,0
odio,2022-09-20,clarin,internacional,0
copitos,2022-09-20,clarin,espectaculos,0
odio,2022-09-20,clarin,espectaculos,0
copitos,2022-09-20,eldestape,sociedad,0
odio,2022-09-20,eldestape,sociedad,0
copitos,2022-09-20,eldestape,politica,4
odio,2022-09-20,eldestape,politica,3
copitos,2022-09-20,infobae,opinion,0
odio,2022-09-20,infobae,opinion,0
copitos,2022-09-20,infobae,cultura,0
odio,2022-09-20,infobae,cultura,0
copitos,2022-09-20,infobae,politica,1
odio,2022-09-20,infobae,politica,0
copitos,2022-09-20,infobae,deportes,0
odio,2022-09-20,infobae,deportes,0
copitos,2022-09-20,infobae,sociedad,0
odio,2022-09-20,infobae,sociedad,0
copitos,2022-09-20,infobae,economia,0
odio,2022-09-20,infobae,economia,0
copitos,2022-09-20,infobae,salud,0
odio,2022-09-20,infobae,salud,0
copitos,2022-09-20,clarin,sociedad,0
odio,2022-09-20,clarin,sociedad,0
copitos,2022-09-20,eldestape,deportes,0
odio,2022-09-20,eldestape,deportes,0
copitos,2022-09-20,todonoticias,policiales,0
odio,2022-09-20,todonoticias,policiales,0
copitos,2022-09-20,clarin,economia,0
odio,2022-09-20,clarin,economia,0
copitos,2022-09-20,todonoticias,tecno,0
odio,2022-09-20,todonoticias,tecno,0
copitos,2022-09-20,todonoticias,politica,1
odio,2022-09-20,todonoticias,politica,0
copitos,2022-09-20,todonoticias,deportes,0
odio,2022-09-20,todonoticias,deportes,0
copitos,2022-09-20,todonoticias,sociedad,0
odio,2022-09-20,todonoticias,sociedad,0
copitos,2022-09-20,todonoticias,internacional,0
odio,2022-09-20,todonoticias,internacional,0
copitos,2022-09-20,eldestape,internacional,0
odio,2022-09-20,eldestape,internacional,0
copitos,2022-09-20,todonoticias,estilo,0
odio,2022-09-20,todonoticias,estilo,0
copitos,2022-09-20,todonoticias,musica,0
odio,2022-09-20,todonoticias,musica,0
copitos,2022-09-20,eldestape,economia,0
odio,2022-09-20,eldestape,economia,0
copitos,2022-09-20,ambito,negocios,0
odio,2022-09-20,ambito,negocios,0
copitos,2022-09-20,diariodeleuco,todo,0
odio,2022-09-20,diariodeleuco,todo,0
copitos,2022-09-20,todonoticias,espectaculos,0
odio,2022-09-20,todonoticias,espectaculos,0
copitos,2022-09-20,perfil,internacional,0
odio,2022-09-20,perfil,internacional,0
copitos,2022-09-20,clarin,autos,0
odio,2022-09-20,clarin,autos,0
copitos,2022-09-20,clarin,ciudades,0
odio,2022-09-20,clarin,ciudades,0
copitos,2022-09-20,paginadoce,economia,0
odio,2022-09-20,paginadoce,economia,2
copitos,2022-09-20,lanacion,economia,0
odio,2022-09-20,lanacion,economia,0
copitos,2022-09-20,lanacion,internacional,0
odio,2022-09-20,lanacion,internacional,0
copitos,2022-09-20,lanacion,seguridad,0
odio,2022-09-20,lanacion,seguridad,0
copitos,2022-09-20,lanacion,tecnologia,0
odio,2022-09-20,lanacion,tecnologia,0
copitos,2022-09-20,lanacion,espectaculos,0
odio,2022-09-20,lanacion,espectaculos,0
copitos,2022-09-20,lanacion,propiedades,0
odio,2022-09-20,lanacion,propiedades,0
copitos,2022-09-20,lanacion,deportes,0
odio,2022-09-20,lanacion,deportes,0
copitos,2022-09-20,todonoticias,autos,0
odio,2022-09-20,todonoticias,autos,0
copitos,2022-09-20,clarin,policiales,0
odio,2022-09-20,clarin,policiales,0
copitos,2022-09-20,eldestape,espectaculos,0
odio,2022-09-20,eldestape,espectaculos,1
copitos,2022-09-20,eldestape,cultura,0
odio,2022-09-20,eldestape,cultura,0
copitos,2022-09-20,todonoticias,opinion,0
odio,2022-09-20,todonoticias,opinion,0
copitos,2022-09-20,paginadoce,politica,0
odio,2022-09-20,paginadoce,politica,0
copitos,2022-09-20,lanacion,salud,0
odio,2022-09-20,lanacion,salud,0
copitos,2022-09-20,clarin,cultura,0
odio,2022-09-20,clarin,cultura,0
copitos,2022-09-20,perfil,cultura,0
odio,2022-09-20,perfil,cultura,0
copitos,2022-09-20,perfil,tecnologia,0
odio,2022-09-20,perfil,tecnologia,0
copitos,2022-09-20,perfil,opinion,0
odio,2022-09-20,perfil,opinion,0
copitos,2022-09-20,clarin,viajes,0
odio,2022-09-20,clarin,viajes,0
copitos,2022-09-20,clarin,rural,0
odio,2022-09-20,clarin,rural,0
copitos,2022-09-20,clarin,buena-vida,0
odio,2022-09-20,clarin,buena-vida,0
copitos,2022-09-20,lanacion,sociedad,0
odio,2022-09-20,lanacion,sociedad,0
copitos,2022-09-20,lanacion,cultura,0
odio,2022-09-20,lanacion,cultura,0
copitos,2022-09-20,clarin,tecnologia,0
odio,2022-09-20,clarin,tecnologia,0
copitos,2022-09-20,paginadoce,deportes,0
odio,2022-09-20,paginadoce,deportes,0
copitos,2022-09-20,ambito,lifestyle,0
odio,2022-09-20,ambito,lifestyle,0
copitos,2022-09-20,lanacion,autos,0
odio,2022-09-20,lanacion,autos,0
copitos,2022-09-20,todonoticias,salud,0
odio,2022-09-20,todonoticias,salud,0
copitos,2022-09-20,casarosada,alberto,0
odio,2022-09-20,casarosada,alberto,0
copitos,2022-09-20,perfil,salud,0
odio,2022-09-20,perfil,salud,0
copitos,2022-09-20,paginadoce,internacional,0
odio,2022-09-20,paginadoce,internacional,0
copitos,2022-09-20,clarin,opinion,0
odio,2022-09-20,clarin,opinion,0
copitos,2022-09-20,lanacion,comunidad,0
odio,2022-09-20,lanacion,comunidad,0
copitos,2022-09-20,diariodeleuco,editorial,0
odio,2022-09-20,diariodeleuco,editorial,0
copitos,2022-09-20,paginadoce,no,0
odio,2022-09-20,paginadoce,no,0
copitos,2022-09-20,clarin,cartas-al-pais,0
odio,2022-09-20,clarin,cartas-al-pais,0
copitos,2022-09-17,perfil,politica,1
odio,2022-09-17,perfil,politica,2
copitos,2022-09-17,perfil,economia,0
odio,2022-09-17,perfil,economia,0
copitos,2022-09-17,perfil,espectaculos,0
odio,2022-09-17,perfil,espectaculos,0
copitos,2022-09-17,perfil,internacional,0
odio,2022-09-17,perfil,internacional,0
copitos,2022-09-17,perfil,opinion,0
odio,2022-09-17,perfil,opinion,0
copitos,2022-09-17,ambito,economia,0
odio,2022-09-17,ambito,economia,0
copitos,2022-09-17,ambito,negocios,0
odio,2022-09-17,ambito,negocios,0
copitos,2022-09-17,ambito,lifestyle,0
odio,2022-09-17,ambito,lifestyle,0
copitos,2022-09-17,ambito,opinion,0
odio,2022-09-17,ambito,opinion,0
copitos,2022-09-17,paginadoce,sociedad,0
odio,2022-09-17,paginadoce,sociedad,0
copitos,2022-09-17,paginadoce,rosario12,0
odio,2022-09-17,paginadoce,rosario12,0
copitos,2022-09-17,clarin,internacional,0
odio,2022-09-17,clarin,internacional,0
copitos,2022-09-17,eldestape,economia,0
odio,2022-09-17,eldestape,economia,0
copitos,2022-09-17,eldestape,internacional,0
odio,2022-09-17,eldestape,internacional,0
copitos,2022-09-17,eldestape,sociedad,0
odio,2022-09-17,eldestape,sociedad,0
copitos,2022-09-17,infobae,internacional,0
odio,2022-09-17,infobae,internacional,4
copitos,2022-09-17,infobae,inhouse,0
odio,2022-09-17,infobae,inhouse,0
copitos,2022-09-17,perfil,cultura,0
odio,2022-09-17,perfil,cultura,0
copitos,2022-09-17,ambito,sociedad,0
odio,2022-09-17,ambito,sociedad,0
copitos,2022-09-17,ambito,espectaculos,0
odio,2022-09-17,ambito,espectaculos,0
copitos,2022-09-17,todonoticias,tecno,0
odio,2022-09-17,todonoticias,tecno,0
copitos,2022-09-17,paginadoce,espectaculos,0
odio,2022-09-17,paginadoce,espectaculos,0
copitos,2022-09-17,infobae,sociedad,0
odio,2022-09-17,infobae,sociedad,0
copitos,2022-09-17,infobae,economia,0
odio,2022-09-17,infobae,economia,0
copitos,2022-09-17,infobae,espectaculos,0
odio,2022-09-17,infobae,espectaculos,0
copitos,2022-09-17,infobae,politica,4
odio,2022-09-17,infobae,politica,3
copitos,2022-09-17,paginadoce,politica,0
odio,2022-09-17,paginadoce,politica,0
copitos,2022-09-17,infobae,cultura,0
odio,2022-09-17,infobae,cultura,0
copitos,2022-09-17,infobae,deportes,0
odio,2022-09-17,infobae,deportes,0
copitos,2022-09-17,infobae,opinion,0
odio,2022-09-17,infobae,opinion,0
copitos,2022-09-17,infobae,tendencias,0
odio,2022-09-17,infobae,tendencias,0
copitos,2022-09-17,perfil,sociedad,0
odio,2022-09-17,perfil,sociedad,0
copitos,2022-09-17,perfil,policiales,0
odio,2022-09-17,perfil,policiales,0
copitos,2022-09-17,eldestape,deportes,0
odio,2022-09-17,eldestape,deportes,0
copitos,2022-09-17,paginadoce,soy,0
odio,2022-09-17,paginadoce,soy,0
copitos,2022-09-17,clarin,policiales,0
odio,2022-09-17,clarin,policiales,0
copitos,2022-09-17,perfil,deportes,0
odio,2022-09-17,perfil,deportes,0
copitos,2022-09-17,clarin,sociedad,0
odio,2022-09-17,clarin,sociedad,0
copitos,2022-09-17,clarin,economia,0
odio,2022-09-17,clarin,economia,0
copitos,2022-09-17,todonoticias,policiales,0
odio,2022-09-17,todonoticias,policiales,0
copitos,2022-09-17,todonoticias,estilo,0
odio,2022-09-17,todonoticias,estilo,0
copitos,2022-09-17,todonoticias,salud,0
odio,2022-09-17,todonoticias,salud,0
copitos,2022-09-17,todonoticias,musica,0
odio,2022-09-17,todonoticias,musica,0
copitos,2022-09-17,todonoticias,opinion,0
odio,2022-09-17,todonoticias,opinion,0
copitos,2022-09-17,todonoticias,espectaculos,0
odio,2022-09-17,todonoticias,espectaculos,0
copitos,2022-09-17,clarin,rural,0
odio,2022-09-17,clarin,rural,0
copitos,2022-09-17,todonoticias,sociedad,0
odio,2022-09-17,todonoticias,sociedad,0
copitos,2022-09-17,todonoticias,economia,0
odio,2022-09-17,todonoticias,economia,0
copitos,2022-09-17,todonoticias,politica,2
odio,2022-09-17,todonoticias,politica,0
copitos,2022-09-17,todonoticias,internacional,0
odio,2022-09-17,todonoticias,internacional,0
copitos,2022-09-17,todonoticias,deportes,0
odio,2022-09-17,todonoticias,deportes,0
copitos,2022-09-17,lanacion,deportes,0
odio,2022-09-17,lanacion,deportes,0
copitos,2022-09-17,lanacion,economia,0
odio,2022-09-17,lanacion,economia,0
copitos,2022-09-17,lanacion,internacional,0
odio,2022-09-17,lanacion,internacional,0
copitos,2022-09-17,lanacion,tecnologia,0
odio,2022-09-17,lanacion,tecnologia,0
copitos,2022-09-17,lanacion,cultura,0
odio,2022-09-17,lanacion,cultura,0
copitos,2022-09-17,lanacion,politica,2
odio,2022-09-17,lanacion,politica,1
copitos,2022-09-17,lanacion,espectaculos,0
odio,2022-09-17,lanacion,espectaculos,0
copitos,2022-09-17,lanacion,seguridad,0
odio,2022-09-17,lanacion,seguridad,0
copitos,2022-09-17,todonoticias,autos,0
odio,2022-09-17,todonoticias,autos,0
copitos,2022-09-17,lanacion,propiedades,0
odio,2022-09-17,lanacion,propiedades,0
copitos,2022-09-17,lanacion,autos,0
odio,2022-09-17,lanacion,autos,0
copitos,2022-09-17,lanacion,comunidad,0
odio,2022-09-17,lanacion,comunidad,0
copitos,2022-09-17,lanacion,buenos-aires,0
odio,2022-09-17,lanacion,buenos-aires,0
copitos,2022-09-17,ambito,politica,0
odio,2022-09-17,ambito,politica,0
copitos,2022-09-17,ambito,internacional,0
odio,2022-09-17,ambito,internacional,0
copitos,2022-09-17,ambito,finanzas,0
odio,2022-09-17,ambito,finanzas,0
copitos,2022-09-17,clarin,deportes,0
odio,2022-09-17,clarin,deportes,0
copitos,2022-09-17,ambito,deportes,0
odio,2022-09-17,ambito,deportes,0
copitos,2022-09-17,eldestape,cultura,0
odio,2022-09-17,eldestape,cultura,0
copitos,2022-09-17,lanacion,sociedad,0
odio,2022-09-17,lanacion,sociedad,0
copitos,2022-09-17,eldestape,espectaculos,0
odio,2022-09-17,eldestape,espectaculos,0
copitos,2022-09-17,perfil,ciencia,0
odio,2022-09-17,perfil,ciencia,0
copitos,2022-09-17,eldestape,politica,0
odio,2022-09-17,eldestape,politica,0
copitos,2022-09-17,perfil,tecnologia,0
odio,2022-09-17,perfil,tecnologia,0
copitos,2022-09-17,clarin,politica,3
odio,2022-09-17,clarin,politica,1
copitos,2022-09-17,clarin,espectaculos,0
odio,2022-09-17,clarin,espectaculos,0
copitos,2022-09-17,lanacion,ciencia,0
odio,2022-09-17,lanacion,ciencia,0
copitos,2022-09-17,clarin,tecnologia,0
odio,2022-09-17,clarin,tecnologia,0
copitos,2022-09-17,paginadoce,deportes,0
odio,2022-09-17,paginadoce,deportes,0
copitos,2022-09-17,perfil,salud,0
odio,2022-09-17,perfil,salud,0
copitos,2022-09-17,clarin,opinion,1
odio,2022-09-17,clarin,opinion,0
copitos,2022-09-17,clarin,ciudades,0
odio,2022-09-17,clarin,ciudades,0
copitos,2022-09-17,lanacion,salud,0
odio,2022-09-17,lanacion,salud,0
copitos,2022-09-17,infobae,salud,0
odio,2022-09-17,infobae,salud,0
copitos,2022-09-17,paginadoce,economia,0
odio,2022-09-17,paginadoce,economia,0
copitos,2022-09-17,paginadoce,internacional,0
odio,2022-09-17,paginadoce,internacional,0
copitos,2022-09-03,perfil,deportes,0
odio,2022-09-03,perfil,deportes,0
copitos,2022-09-03,perfil,espectaculos,0
odio,2022-09-03,perfil,espectaculos,0
copitos,2022-09-03,perfil,politica,0
odio,2022-09-03,perfil,politica,10
copitos,2022-09-03,perfil,sociedad,0
odio,2022-09-03,perfil,sociedad,0
copitos,2022-09-03,lanacion,deportes,0
odio,2022-09-03,lanacion,deportes,0
copitos,2022-09-03,perfil,opinion,0
odio,2022-09-03,perfil,opinion,0
copitos,2022-09-03,paginadoce,sociedad,0
odio,2022-09-03,paginadoce,sociedad,0
copitos,2022-09-03,paginadoce,rosario12,0
odio,2022-09-03,paginadoce,rosario12,4
copitos,2022-09-03,paginadoce,politica,0
odio,2022-09-03,paginadoce,politica,8
copitos,2022-09-03,clarin,politica,0
odio,2022-09-03,clarin,politica,19
copitos,2022-09-03,infobae,internacional,0
odio,2022-09-03,infobae,internacional,6
copitos,2022-09-03,perfil,internacional,0
odio,2022-09-03,perfil,internacional,0
copitos,2022-09-03,ambito,economia,0
odio,2022-09-03,ambito,economia,0
copitos,2022-09-03,ambito,sociedad,0
odio,2022-09-03,ambito,sociedad,0
copitos,2022-09-03,ambito,finanzas,0
odio,2022-09-03,ambito,finanzas,0
copitos,2022-09-03,ambito,negocios,0
odio,2022-09-03,ambito,negocios,0
copitos,2022-09-03,todonoticias,musica,0
odio,2022-09-03,todonoticias,musica,0
copitos,2022-09-03,paginadoce,espectaculos,0
odio,2022-09-03,paginadoce,espectaculos,0
copitos,2022-09-03,eldestape,deportes,0
